number_of_trucks,number_of_loaders,unload_points,external_scale_load,road_delay_percent,total_trips,total_tons,average_cycle_time,avg_travel_time,avg_road_delay_time,avg_wait_tare,avg_wait_loader,avg_wait_gross,avg_wait_unload,max_wait_tare,max_wait_loader,max_wait_gross,max_wait_unload,loader_utilization,scale_internal_utilization,scale_utilization,unload_utilization,bottleneck
4,2,2,50,30,66,1812.0,64.7,24.95,3.51,4.56,0.98,1.82,3.83,65.0,60.0,20.8,60.0,21.72,28.75,68.12,31.25,scale
5,2,2,50,30,82,2258.2,65.2,24.13,2.86,5.0,1.08,2.12,4.44,59.2,60.0,7.2,68.7,26.97,36.04,73.54,39.05,scale
6,2,2,50,30,99,2726.9,65.6,24.33,2.79,4.73,0.33,2.98,4.81,57.9,15.0,60.3,60.0,31.85,42.71,78.75,46.06,scale
7,2,2,50,30,112,3086.2,67.6,24.69,3.06,4.46,1.47,2.89,5.56,60.0,60.0,15.4,61.3,36.8,48.75,83.12,52.81,scale
8,2,2,50,30,126,3469.8,69.3,24.63,3.14,5.09,1.7,4.54,4.9,64.3,60.0,65.7,60.0,41.19,54.58,84.79,59.25,scale
9,2,2,50,30,136,3745.4,73.4,24.87,3.5,6.88,1.81,5.46,5.69,66.1,60.0,63.5,64.8,44.05,58.75,87.08,64.82,scale
10,2,2,50,30,148,4069.9,75.4,24.47,2.97,7.76,1.75,7.33,5.64,65.6,60.0,67.0,65.7,48.16,63.75,88.54,69.35,scale
11,2,2,50,30,156,4285.0,78.9,24.48,3.06,9.08,1.86,7.91,7.05,68.9,60.0,64.0,70.8,50.86,67.71,88.96,74.34,scale
12,2,2,50,30,162,4456.8,84.0,24.16,3.03,11.48,1.52,10.8,7.46,70.7,60.0,68.6,69.2,52.92,70.21,88.96,77.15,scale
13,2,2,50,30,166,4568.2,89.8,24.99,3.54,14.08,1.23,12.72,8.22,73.4,60.0,71.7,63.0,54.67,72.08,89.17,78.89,scale
14,2,2,50,30,171,4702.7,94.7,24.8,3.29,15.82,1.57,14.7,9.26,73.7,60.0,75.0,67.0,55.84,74.17,89.38,81.37,scale
15,2,2,50,30,173,4756.5,100.9,24.61,3.23,18.02,1.65,15.87,12.22,77.9,60.0,74.9,79.6,56.81,75.42,89.38,82.25,scale
16,2,2,50,30,174,4784.6,107.6,24.86,3.39,18.47,2.27,17.17,16.21,79.0,60.0,75.3,86.4,57.41,76.25,89.58,83.34,scale
17,2,2,50,30,177,4870.1,113.8,24.9,3.18,19.94,2.29,19.5,18.66,79.3,60.0,80.6,94.7,58.26,77.29,89.58,84.06,scale
18,2,2,50,30,177,4867.3,120.8,24.95,3.21,21.68,1.29,20.25,24.04,79.4,23.1,80.0,102.0,59.21,77.92,89.38,84.24,scale
19,2,2,50,30,176,4846.0,129.1,24.63,3.15,21.12,2.29,21.39,31.02,80.4,60.0,83.3,111.2,59.56,78.12,89.79,83.94,scale
20,2,2,50,30,176,4843.0,136.7,24.92,3.4,21.75,2.35,21.5,37.58,80.5,60.0,83.8,116.1,58.95,78.33,89.79,83.87,scale
4,2,3,50,0,69,1899.3,61.4,21.53,0.0,6.9,0.1,2.82,1.51,61.9,3.9,63.3,60.0,22.56,30.0,69.79,21.85,scale
5,2,3,50,0,85,2334.7,62.5,21.84,0.0,4.58,1.05,3.53,2.99,55.8,60.0,62.8,60.0,27.73,36.88,74.38,27.04,scale
6,2,3,50,0,103,2833.4,62.8,21.85,0.0,3.28,2.11,3.39,3.8,48.0,60.0,63.7,60.0,32.73,44.17,78.75,32.19,scale
7,2,3,50,0,116,3188.5,65.1,21.49,0.0,5.53,0.83,3.7,4.9,63.2,60.0,12.9,60.0,37.58,49.79,82.08,37.24,scale
8,2,3,50,0,132,3637.2,65.8,21.42,0.0,6.97,0.41,5.52,3.09,63.2,10.1,65.9,60.0,42.29,56.46,85.83,41.25,scale
9,2,3,50,0,142,3906.1,69.2,21.54,0.0,8.04,1.47,6.57,3.1,68.3,60.0,69.3,60.0,46.13,61.46,87.71,44.59,scale
10,2,3,50,0,153,4204.2,71.8,21.57,0.0,8.71,1.39,8.39,3.34,69.9,60.0,72.0,64.2,49.89,66.25,88.75,47.91,scale
11,2,3,50,0,160,4402.6,76.5,21.5,0.0,10.5,2.15,9.63,4.16,70.6,63.0,70.0,64.8,51.65,69.17,89.17,50.81,scale
12,2,3,50,0,166,4568.3,81.0,21.45,0.0,13.06,2.48,11.35,4.1,71.7,62.8,69.6,62.8,54.73,72.08,89.17,52.45,scale
13,2,3,50,0,171,4700.9,86.1,21.52,0.0,15.19,1.71,14.73,4.46,72.6,60.0,74.7,66.7,56.36,74.38,89.17,53.89,scale
14,2,3,50,0,176,4843.6,91.5,21.44,0.0,18.47,1.71,17.06,4.23,73.9,60.0,72.1,60.0,57.62,76.04,89.38,55.44,scale
15,2,3,50,0,179,4923.7,96.8,21.55,0.0,20.64,2.11,19.22,4.81,81.3,62.4,80.7,60.2,58.91,77.92,89.58,56.49,scale
16,2,3,50,0,182,5004.2,102.7,21.72,0.0,22.53,2.64,22.77,4.47,82.1,60.5,87.0,62.7,59.46,78.96,89.58,57.53,scale
17,2,3,50,0,184,5059.0,108.4,21.58,0.0,25.93,1.9,25.69,4.74,88.7,60.0,87.5,60.1,60.57,80.0,89.79,58.42,scale
18,2,3,50,0,185,5087.4,114.3,21.5,0.0,27.86,2.76,28.86,4.83,91.3,60.0,90.8,60.0,61.61,81.04,89.79,58.69,scale
19,2,3,50,0,187,5140.3,120.2,21.19,0.0,31.64,2.63,32.02,4.28,92.7,60.0,93.9,60.0,62.16,81.67,89.79,58.75,scale
20,2,3,50,0,188,5177.4,126.5,21.56,0.0,33.87,3.03,35.1,4.45,95.7,62.5,96.5,60.0,62.72,82.29,89.79,59.71,scale
4,2,3,50,5,69,1899.6,62.5,22.43,0.53,3.38,0.97,3.46,3.82,57.9,59.9,62.8,60.0,21.92,29.38,67.92,21.41,scale
5,2,3,50,5,87,2392.9,61.5,21.71,0.5,4.28,0.89,2.06,4.27,59.2,60.0,16.4,60.0,27.53,37.29,75.21,27.05,scale
6,2,3,50,5,103,2834.6,63.0,21.96,0.56,3.87,0.92,3.61,4.21,58.0,60.0,60.0,60.0,33.14,43.75,79.79,32.15,scale
7,2,3,50,5,116,3188.0,65.3,22.18,0.49,4.46,1.38,3.67,4.96,58.2,60.0,12.3,60.0,37.49,49.58,82.71,36.88,scale
8,2,3,50,5,130,3572.8,66.9,21.93,0.52,6.65,0.35,5.85,3.59,66.6,9.0,66.7,60.0,41.64,56.04,85.83,41.18,scale
9,2,3,50,5,141,3881.9,69.3,22.24,0.56,7.77,1.42,6.33,3.06,69.9,60.0,66.1,57.4,46.27,61.25,87.5,44.9,scale
10,2,3,50,5,152,4182.5,72.3,22.34,0.56,8.3,1.45,8.35,3.52,70.9,60.4,71.4,60.0,49.4,65.83,88.75,47.96,scale
11,2,3,50,5,160,4398.0,76.9,22.05,0.5,11.03,1.97,9.84,3.59,71.8,60.0,68.6,60.0,52.2,68.96,88.96,49.65,scale
12,2,3,50,5,165,4539.4,81.4,22.09,0.54,13.87,1.55,11.95,3.43,70.5,60.0,68.7,60.0,54.39,71.88,89.17,52.65,scale
13,2,3,50,5,170,4677.7,86.6,21.87,0.5,16.02,1.61,14.18,4.43,71.5,60.0,72.5,62.6,55.47,74.17,89.17,54.02,scale
14,2,3,50,5,175,4811.7,91.8,22.03,0.54,17.87,2.18,16.58,4.69,74.3,60.1,75.2,60.0,57.34,75.83,89.17,55.58,scale
15,2,3,50,5,179,4918.4,96.9,22.22,0.51,19.96,2.46,19.01,4.83,78.8,62.1,81.5,65.0,58.81,77.71,89.58,56.2,scale
16,2,3,50,5,182,5002.2,102.7,22.08,0.53,23.0,2.02,21.67,5.36,83.6,60.0,83.9,60.0,59.57,78.96,89.58,57.36,scale
17,2,3,50,5,183,5033.2,108.9,22.25,0.49,25.53,2.23,25.85,4.54,87.5,60.0,87.4,60.0,60.36,79.79,89.58,58.09,scale
18,2,3,50,5,186,5111.1,114.5,21.96,0.56,28.47,2.43,28.72,4.3,89.8,60.0,89.0,60.0,61.48,80.83,89.79,58.58,scale
19,2,3,50,5,188,5166.2,120.3,22.0,0.54,31.37,2.22,31.44,4.64,91.4,60.5,92.9,61.6,62.55,81.88,89.79,59.36,scale
20,2,3,50,5,188,5175.7,126.9,21.98,0.56,34.05,2.75,35.16,4.46,93.2,60.0,93.9,60.0,62.42,82.08,89.79,59.2,scale
4,2,3,50,15,70,1929.4,61.0,22.88,1.51,4.05,1.03,1.5,3.16,54.6,60.0,5.8,60.0,22.93,30.0,69.58,21.64,scale
5,2,3,50,15,84,2313.9,63.7,22.96,1.44,4.28,1.11,3.13,3.61,56.6,60.0,60.0,60.0,27.62,36.25,73.96,26.9,scale
6,2,3,50,15,100,2753.8,64.6,23.08,1.62,4.4,1.58,2.42,4.56,61.8,60.0,9.8,60.0,32.5,43.12,78.96,31.56,scale
7,2,3,50,15,115,3159.7,65.8,23.19,1.55,5.3,0.38,4.11,4.35,65.3,10.1,61.9,60.0,37.11,49.79,82.71,36.3,scale
8,2,3,50,15,129,3547.1,67.2,22.93,1.49,5.86,0.98,5.01,3.96,60.7,60.0,68.6,60.0,41.88,55.83,85.21,40.63,scale
9,2,3,50,15,140,3844.5,70.4,22.86,1.54,6.38,1.45,7.61,3.63,67.1,62.5,72.0,60.0,45.8,60.62,87.5,43.99,scale
10,2,3,50,15,151,4149.9,72.9,22.94,1.67,8.13,1.79,7.77,3.84,70.8,60.0,70.0,60.0,48.94,65.42,88.54,47.67,scale
11,2,3,50,15,159,4371.5,77.2,23.3,1.53,11.14,1.12,9.2,3.95,70.0,59.6,68.9,60.0,51.64,68.96,89.17,50.51,scale
12,2,3,50,15,164,4510.3,82.1,23.0,1.5,13.25,1.79,10.75,4.77,70.6,60.0,65.4,60.0,54.12,71.46,89.17,52.02,scale
13,2,3,50,15,170,4680.9,86.9,23.0,1.53,15.16,1.35,13.45,5.21,69.5,60.0,68.7,65.8,55.9,73.96,89.17,54.28,scale
14,2,3,50,15,174,4784.3,92.2,23.17,1.58,17.57,2.18,16.26,4.53,74.8,63.0,75.0,62.6,57.22,75.62,89.38,55.0,scale
15,2,3,50,15,177,4864.1,98.0,23.01,1.66,20.49,2.18,18.15,5.7,79.6,60.0,77.4,63.4,57.7,77.08,89.38,56.18,scale
16,2,3,50,15,180,4948.3,103.3,23.37,1.63,21.95,1.76,22.35,5.21,83.3,60.0,84.0,60.0,59.38,78.75,89.58,57.62,scale
17,2,3,50,15,183,5037.7,109.3,23.08,1.68,25.25,2.26,25.35,4.8,86.7,60.0,87.4,60.0,59.86,79.58,89.58,57.66,scale
18,2,3,50,15,184,5062.8,115.1,23.15,1.63,27.85,2.33,28.21,4.9,89.4,60.5,89.7,60.0,61.23,80.62,89.79,58.78,scale
19,2,3,50,15,187,5144.3,120.8,23.13,1.65,30.5,2.9,31.18,4.64,92.7,60.3,90.9,60.3,61.97,81.46,89.79,58.44,scale
20,2,3,50,15,187,5144.8,127.0,23.11,1.64,34.21,2.56,34.01,4.69,95.8,60.0,93.2,60.0,62.37,82.08,89.79,59.22,scale
4,2,3,50,30,67,1842.3,64.2,23.91,2.5,5.13,0.19,2.68,3.67,59.6,3.9,15.8,60.0,21.56,28.75,67.71,21.39,scale
5,2,3,50,30,83,2281.3,64.5,24.58,3.1,5.23,1.1,2.23,2.77,54.3,60.0,6.4,60.0,27.23,36.25,73.96,26.07,scale
6,2,3,50,30,97,2667.7,66.8,24.43,3.29,4.07,1.64,3.15,5.08,60.1,60.0,11.5,60.0,31.47,42.08,76.88,30.61,scale
7,2,3,50,30,113,3105.1,67.7,24.91,3.38,4.44,1.5,3.93,4.29,59.2,60.2,62.8,60.0,36.4,48.54,82.08,35.74,scale
8,2,3,50,30,123,3383.8,70.8,24.52,3.05,5.46,2.1,5.58,4.59,56.4,60.0,66.0,63.3,40.81,53.96,83.33,39.24,scale
9,2,3,50,30,139,3823.5,71.1,24.35,2.95,6.88,1.83,6.47,3.01,70.0,60.0,70.6,60.0,45.38,60.21,87.29,44.12,scale
10,2,3,50,30,148,4073.0,74.9,24.58,3.36,8.97,2.37,7.5,2.94,67.1,60.0,69.2,60.0,48.56,64.17,88.33,46.64,scale
11,2,3,50,30,156,4284.8,78.9,24.59,3.22,10.68,1.4,9.44,4.22,67.2,60.0,69.3,60.8,50.9,67.71,88.75,49.15,scale
12,2,3,50,30,163,4485.3,83.0,24.83,3.11,12.0,1.65,10.24,5.74,67.6,60.0,66.1,64.0,53.4,70.83,88.96,52.28,scale
13,2,3,50,30,169,4652.0,87.9,24.94,3.16,14.55,2.16,12.83,4.91,71.9,60.0,71.7,65.4,55.52,73.12,88.96,52.96,scale
14,2,3,50,30,174,4785.5,92.9,24.66,3.13,17.29,2.33,15.44,4.55,74.0,60.0,71.7,61.5,57.92,75.21,89.17,54.55,scale
15,2,3,50,30,177,4860.4,98.0,24.9,3.4,19.4,2.33,17.92,5.08,76.4,60.0,78.1,68.1,58.18,77.08,89.38,55.95,scale
16,2,3,50,30,180,4946.2,103.7,24.47,2.99,21.73,2.19,21.58,5.36,81.4,60.1,81.9,65.0,58.9,78.33,89.38,56.62,scale
17,2,3,50,30,183,5035.2,108.9,24.59,3.2,24.11,2.43,24.03,5.32,84.3,60.0,87.3,60.0,60.26,79.79,89.79,57.81,scale
18,2,3,50,30,184,5061.9,115.5,24.68,3.36,27.41,2.35,27.33,5.29,88.5,60.0,87.9,64.5,60.32,80.42,89.58,58.09,scale
19,2,3,50,30,186,5110.7,121.4,24.73,3.19,30.21,2.79,30.48,4.76,92.2,60.0,90.2,60.7,61.25,81.25,89.79,58.63,scale
20,2,3,50,30,187,5149.1,127.4,24.76,3.15,33.09,2.82,33.28,4.97,92.8,60.7,95.2,63.1,62.15,82.08,89.79,59.08,scale
4,3,1,50,0,69,1899.4,62.0,21.56,0.0,3.02,1.74,1.41,5.57,53.4,60.0,15.8,60.0,14.85,29.79,69.79,65.24,scale
5,3,1,50,0,83,2282.8,65.3,21.53,0.0,4.97,0.0,2.77,7.52,65.3,0.0,60.0,60.2,17.84,35.62,72.5,78.29,unload
6,3,1,50,0,91,2505.4,72.6,21.78,0.0,4.81,0.18,2.98,14.32,62.6,15.0,59.9,75.8,19.59,39.58,74.58,87.12,unload
7,3,1,50,0,91,2505.9,87.1,21.35,0.0,4.81,0.84,3.45,28.0,61.2,60.0,63.8,87.0,20.13,40.21,74.79,86.68,unload
8,3,1,50,0,92,2529.8,101.4,21.74,0.0,4.77,1.48,3.33,41.47,58.2,60.0,17.5,102.1,20.57,40.62,75.21,86.96,unload
9,3,1,50,0,92,2527.6,115.6,21.5,0.0,5.19,1.47,4.4,54.59,60.1,60.0,63.8,116.1,20.68,41.04,74.58,86.75,unload
10,3,1,50,0,91,2503.1,131.9,21.82,0.0,5.57,0.85,4.64,70.55,60.0,60.0,62.7,128.9,20.52,41.04,75.21,86.5,unload
11,3,1,50,0,90,2470.9,147.4,21.51,0.0,5.34,1.52,5.56,84.97,58.8,60.0,65.5,140.8,20.42,41.25,75.21,85.83,unload
12,3,1,50,0,91,2502.3,159.5,21.63,0.0,6.41,0.7,5.25,97.09,62.4,60.0,28.2,152.4,21.21,42.08,76.04,85.47,unload
13,3,1,50,0,91,2502.4,174.6,21.35,0.0,5.95,1.53,6.51,110.8,56.5,59.4,62.8,179.8,21.19,42.29,75.83,85.79,unload
14,3,1,50,0,90,2480.1,189.8,21.84,0.0,7.41,0.12,7.81,124.05,61.5,2.3,62.5,192.3,21.45,42.5,75.62,85.24,unload
15,3,1,50,0,90,2471.9,204.2,21.63,0.0,7.53,0.04,8.83,137.75,61.4,1.0,62.2,204.6,21.58,42.71,76.25,85.0,unload
16,3,1,50,0,90,2472.9,218.3,21.78,0.0,8.48,0.84,8.7,150.09,64.9,60.0,42.6,215.3,21.59,43.12,76.04,84.95,unload
17,3,1,50,0,89,2445.5,233.7,21.45,0.0,8.6,1.41,9.69,164.05,59.1,60.0,44.1,224.7,21.69,43.33,76.25,84.31,unload
18,3,1,50,0,89,2445.0,248.4,21.62,0.0,9.3,0.84,10.54,177.46,63.5,60.0,46.0,240.2,22.01,43.54,76.67,84.44,unload
19,3,1,50,0,89,2448.9,261.8,21.72,0.0,9.7,1.55,11.76,188.6,59.9,60.0,50.6,251.4,21.96,43.96,76.25,84.26,unload
20,3,1,50,0,89,2452.3,274.8,21.52,0.0,10.45,1.65,13.1,199.54,59.1,60.0,53.5,261.9,22.29,44.38,76.46,84.18,unload
4,3,1,50,5,69,1899.0,62.1,22.23,0.54,3.15,0.87,1.78,5.65,57.5,60.0,60.5,60.0,14.56,29.58,69.38,64.78,scale
5,3,1,50,5,83,2286.5,64.7,22.09,0.5,3.77,1.45,1.84,7.2,55.8,60.0,8.8,65.9,17.9,36.04,73.33,77.6,unload
6,3,1,50,5,92,2530.2,71.7,22.45,0.6,4.59,1.32,2.36,12.53,60.2,60.0,12.3,71.1,20.12,39.79,74.58,86.67,unload
7,3,1,50,5,93,2561.5,85.6,21.91,0.52,4.83,0.67,3.75,25.96,61.9,60.0,62.4,86.5,20.64,40.62,75.0,87.06,unload
8,3,1,50,5,91,2505.4,102.3,22.12,0.52,4.45,1.33,3.28,42.58,57.1,60.0,18.0,102.2,20.18,40.21,75.21,86.78,unload
9,3,1,50,5,92,2530.3,116.4,22.15,0.54,5.04,0.83,3.99,55.95,61.1,60.0,63.0,112.1,20.6,41.04,75.42,86.63,unload
10,3,1,50,5,91,2498.2,132.0,21.94,0.51,5.83,0.66,5.02,70.09,62.3,60.0,61.0,125.6,20.51,41.04,75.42,86.49,unload
11,3,1,50,5,90,2476.1,146.9,22.01,0.52,5.9,1.36,4.94,84.08,59.9,60.0,26.7,142.7,20.97,41.46,75.62,85.32,unload
12,3,1,50,5,90,2477.6,162.4,22.04,0.49,5.71,1.35,5.16,99.64,58.9,60.0,29.6,175.9,20.78,41.46,76.04,85.67,unload
13,3,1,50,5,91,2503.3,174.9,21.83,0.53,6.11,0.87,6.66,110.96,60.0,59.5,62.7,184.7,21.25,42.29,76.25,85.83,unload
14,3,1,50,5,89,2447.0,191.4,21.72,0.51,7.41,0.72,7.74,125.2,62.5,60.0,65.3,194.9,21.33,42.29,76.04,85.02,unload
15,3,1,50,5,90,2475.8,204.8,21.93,0.54,7.26,1.56,7.91,137.61,57.8,60.0,38.0,206.5,21.58,42.71,75.42,85.34,unload
16,3,1,50,5,89,2445.8,220.7,22.23,0.57,8.61,0.92,8.66,151.73,62.9,60.0,41.6,217.2,21.48,42.71,75.42,84.94,unload
17,3,1,50,5,88,2421.3,235.6,21.67,0.56,8.25,1.4,10.48,165.2,56.9,60.0,62.9,227.8,21.4,43.12,76.04,84.11,unload
18,3,1,50,5,89,2444.0,246.7,22.57,0.62,9.23,0.27,11.66,174.45,61.3,15.0,62.9,245.1,21.96,43.75,76.67,84.51,unload
19,3,1,50,5,89,2448.3,261.0,21.88,0.54,9.76,0.92,12.32,187.69,59.8,60.0,59.0,251.3,21.99,43.96,76.67,84.0,unload
20,3,1,50,5,89,2449.9,276.4,22.15,0.5,9.62,1.54,13.06,201.62,57.9,60.0,54.3,275.0,22.15,44.38,76.46,84.53,unload
4,3,1,50,15,67,1840.1,63.1,22.78,1.53,3.03,2.01,1.06,5.79,54.8,60.0,5.2,61.6,14.73,29.38,68.96,63.72,scale
5,3,1,50,15,82,2253.6,66.2,23.25,1.62,4.17,0.73,1.78,7.95,60.6,60.0,9.5,62.4,17.45,35.21,72.71,77.35,unload
6,3,1,50,15,91,2502.6,72.9,23.51,1.72,4.63,1.34,2.29,12.51,59.1,60.0,15.0,70.7,19.76,39.38,74.17,86.74,unload
7,3,1,50,15,92,2530.9,86.8,23.17,1.62,5.6,0.65,2.95,25.88,64.6,60.0,15.8,84.2,20.3,40.21,75.0,87.19,unload
8,3,1,50,15,93,2561.5,100.0,22.98,1.62,4.25,1.48,3.95,39.09,59.3,60.0,62.0,96.5,20.56,41.04,75.62,86.56,unload
9,3,1,50,15,91,2499.7,116.9,23.02,1.55,5.3,1.34,3.66,55.13,59.7,60.0,20.5,113.5,20.41,40.62,75.0,86.19,unload
10,3,1,50,15,91,2504.8,132.4,22.96,1.57,5.48,0.84,4.25,70.32,62.6,60.0,23.2,126.6,20.58,41.04,75.42,86.56,unload
11,3,1,50,15,90,2473.6,146.8,23.47,1.73,5.23,0.9,5.31,83.34,63.6,60.0,61.6,143.4,20.96,41.46,75.83,85.44,unload
12,3,1,50,15,90,2469.5,161.7,22.54,1.68,6.26,0.67,6.01,97.73,60.9,60.0,62.0,178.7,20.88,41.67,75.42,85.08,unload
13,3,1,50,15,90,2474.9,176.5,22.92,1.48,6.34,1.51,5.94,111.31,58.4,60.0,33.0,185.4,20.93,41.88,75.83,85.48,unload
14,3,1,50,15,89,2449.0,193.3,23.09,1.58,7.23,0.22,6.73,127.27,64.7,14.1,35.0,188.9,21.0,41.88,75.42,85.87,unload
15,3,1,50,15,90,2478.0,205.7,22.91,1.64,7.51,1.4,7.75,137.67,60.7,60.0,38.1,203.7,21.33,42.71,76.25,85.44,unload
16,3,1,50,15,90,2476.3,218.2,22.81,1.58,7.86,0.86,9.19,149.13,61.1,60.0,63.0,215.0,21.65,43.33,76.67,84.74,unload
17,3,1,50,15,89,2444.8,233.5,22.66,1.53,8.66,0.28,9.94,163.46,64.3,15.0,62.1,237.0,21.55,43.33,76.04,84.47,unload
18,3,1,50,15,89,2447.7,247.0,23.01,1.56,9.19,0.24,11.15,174.99,62.6,15.0,63.1,245.2,21.84,43.96,76.46,84.06,unload
19,3,1,50,15,88,2422.1,265.4,23.61,1.67,9.69,0.94,12.46,190.08,62.3,60.0,60.5,262.5,21.87,43.54,76.25,84.25,unload
20,3,1,50,15,90,2479.4,271.3,23.21,1.6,9.79,1.64,13.61,194.8,60.0,60.0,62.9,262.7,22.38,45.0,76.46,84.13,unload
4,3,1,50,30,67,1837.8,64.4,24.47,3.09,2.96,1.12,1.79,5.29,61.0,60.0,60.0,66.1,14.6,28.75,68.75,64.38,scale
5,3,1,50,30,80,2201.2,67.9,24.65,3.02,3.24,1.69,1.64,8.14,53.6,60.0,9.0,68.0,17.23,34.38,71.88,76.12,unload
6,3,1,50,30,91,2498.5,72.4,24.91,3.37,4.14,0.84,3.75,10.41,61.3,59.6,63.6,69.6,19.85,39.79,75.42,85.17,unload
7,3,1,50,30,91,2506.5,87.5,24.58,3.42,4.37,1.48,3.58,24.99,60.9,60.0,62.1,89.0,20.04,39.79,74.38,86.51,unload
8,3,1,50,30,91,2504.9,102.0,25.0,3.42,5.2,0.66,3.78,38.97,62.1,60.0,60.0,95.1,20.05,40.42,75.21,86.17,unload
9,3,1,50,30,92,2527.0,115.9,24.57,3.39,4.82,0.83,3.98,53.41,62.8,59.7,62.8,110.9,20.5,41.04,75.42,86.29,unload
10,3,1,50,30,90,2477.2,132.5,24.6,3.41,5.74,0.85,3.97,68.73,64.2,60.0,24.8,121.1,20.44,41.04,75.42,85.68,unload
11,3,1,50,30,91,2505.0,146.5,24.94,3.18,5.5,0.86,4.62,82.08,64.7,60.0,26.8,140.1,20.93,41.46,75.21,85.85,unload
12,3,1,50,30,89,2450.2,163.6,24.55,3.08,5.88,0.87,6.03,97.62,60.0,60.0,64.8,170.1,20.62,41.25,75.0,85.53,unload
13,3,1,50,30,90,2473.9,176.0,24.92,3.2,6.91,0.23,6.81,108.81,65.9,15.0,63.0,178.5,21.02,42.08,76.04,85.38,unload
14,3,1,50,30,89,2451.5,193.1,25.34,3.75,7.15,0.73,7.4,123.87,64.4,60.0,59.3,198.3,21.22,41.88,75.42,85.14,unload
15,3,1,50,30,89,2444.4,205.6,25.26,3.39,7.45,0.92,7.46,135.97,61.1,60.0,38.5,193.9,21.34,42.71,76.04,84.68,unload
16,3,1,50,30,89,2449.9,220.3,24.35,3.02,7.4,0.88,9.39,149.77,63.0,60.0,65.7,213.0,21.5,42.92,75.83,84.21,unload
17,3,1,50,30,89,2446.4,234.2,24.84,3.4,8.57,1.63,9.43,161.2,61.6,60.0,44.6,230.4,21.86,43.33,75.83,84.23,unload
18,3,1,50,30,89,2447.9,248.2,24.74,3.23,9.01,1.61,10.71,173.55,57.6,60.0,46.6,237.9,21.92,43.54,76.25,84.33,unload
19,3,1,50,30,88,2423.5,264.3,24.73,3.47,9.76,1.44,11.98,187.89,59.4,60.0,50.1,251.1,21.72,43.75,76.25,83.65,unload
20,3,1,50,30,89,2450.5,273.9,24.43,3.15,10.33,1.53,12.98,196.26,60.8,60.0,53.7,268.2,22.3,44.58,76.67,83.51,unload
4,3,2,50,0,70,1925.0,60.9,21.69,0.0,3.95,1.72,2.52,2.43,60.0,60.0,59.5,60.0,14.87,30.0,70.0,33.1,scale
5,3,2,50,0,85,2337.5,62.9,21.78,0.0,3.58,1.43,3.2,4.33,60.6,60.0,62.0,63.7,18.52,36.67,74.38,40.11,scale
6,3,2,50,0,102,2809.8,63.1,21.77,0.0,4.81,0.6,2.37,4.88,60.9,60.0,11.4,61.3,22.01,43.96,79.58,48.84,scale
7,3,2,50,0,118,3242.9,63.7,21.23,0.0,4.7,1.14,3.52,4.57,62.1,60.0,65.9,63.2,25.58,50.83,83.96,55.99,scale
8,3,2,50,0,130,3579.9,66.9,21.71,0.0,4.91,1.51,4.61,5.68,62.9,60.0,66.4,63.5,28.25,56.04,86.25,60.95,scale
9,3,2,50,0,143,3933.8,68.7,21.04,0.0,6.12,1.79,6.35,4.98,62.5,60.0,69.1,60.0,30.76,61.67,88.12,67.24,scale
10,3,2,50,0,151,4149.3,73.2,21.65,0.0,8.1,0.9,7.9,6.05,66.0,60.0,68.6,63.4,32.96,65.21,88.75,72.04,scale
11,3,2,50,0,158,4345.6,77.5,21.4,0.0,10.01,1.25,9.16,7.24,68.9,60.0,69.7,69.1,34.39,68.54,88.96,74.46,scale
12,3,2,50,0,164,4510.1,82.5,21.35,0.0,12.42,1.67,12.14,6.44,71.8,60.0,69.9,62.6,35.68,71.04,88.96,77.82,scale
13,3,2,50,0,169,4646.9,87.4,21.56,0.0,14.69,1.52,13.34,7.91,74.6,60.0,72.0,62.1,36.53,73.54,89.38,79.69,scale
14,3,2,50,0,172,4726.8,93.8,21.52,0.0,16.6,1.15,15.61,10.36,77.1,60.0,72.3,68.9,37.37,74.58,89.17,82.02,scale
15,3,2,50,0,176,4840.4,99.2,21.55,0.0,18.66,1.13,17.71,11.75,76.4,60.0,75.7,81.0,38.15,76.25,89.38,83.31,scale
16,3,2,50,0,178,4887.5,105.0,21.59,0.0,20.82,0.45,20.67,13.11,80.9,60.0,78.6,83.3,39.03,77.71,89.38,83.58,scale
17,3,2,50,0,177,4865.1,112.8,21.33,0.0,20.85,0.9,21.6,19.65,81.4,60.0,79.0,92.4,39.14,77.71,89.38,83.98,scale
18,3,2,50,0,180,4952.6,118.8,21.33,0.0,21.74,1.54,23.54,22.33,79.8,60.0,83.4,99.0,39.54,78.96,89.79,84.57,scale
19,3,2,50,0,176,4841.2,129.0,21.43,0.0,21.38,0.81,21.61,35.11,76.3,60.0,78.0,114.0,39.48,78.12,89.79,84.16,scale
20,3,2,50,0,177,4858.8,135.3,21.51,0.0,22.43,0.82,23.0,39.01,79.2,60.0,80.6,124.8,40.1,78.75,89.79,83.63,scale
4,3,2,50,5,70,1925.1,60.1,22.23,0.53,3.59,0.86,1.25,3.64,59.2,60.0,6.5,60.0,15.0,30.42,70.83,33.55,scale
5,3,2,50,5,87,2391.8,61.7,22.21,0.56,3.64,1.38,2.07,3.93,61.0,60.0,9.0,62.4,18.62,37.08,76.04,40.73,scale
